MCLU,TIME[Myr],Z,NB_P,EBIN
1057,68.5,0.02,1,1.3243219889854598e+47
1057,95.5,0.02,0,1.4892306037834546e+46
1057,95.5,0.02,1,1.2737319560503946e+47
1057,60.25,0.02,0,1.2222137416978294e+48
1057,60.25,0.02,1,1.3365277534112998e+47
1057,50.0,0.02,0,5.176993348133276e+48
1057,50.0,0.02,1,1.3455955385894508e+47
1057,61.75,0.02,0,6.480894528035208e+46
1057,61.75,0.02,1,1.3356593960285133e+47
1057,79.5,0.02,0,1.390400113647037e+46
1057,79.5,0.02,1,1.3105978082761394e+47
1057,1.5,0.02,0,7.59809948387741e+44
1057,1.5,0.02,1,1.275988641079431e+49
1057,92.75,0.02,0,1.458870071991306e+46
1057,92.75,0.02,1,1.2969377405161346e+47
1057,64.0,0.02,0,6.440465999653336e+46
1057,64.0,0.02,1,1.3360270957648553e+47
1057,28.75,0.02,0,7.812768084482808e+48
1057,28.75,0.02,1,1.4267787440724175e+47
1057,55.25,0.02,0,4.372416854807358e+48
1057,55.25,0.02,1,1.345827399404197e+47
1057,40.5,0.02,0,5.194770823328244e+48
1057,40.5,0.02,1,1.3477729321094012e+47
1057,0.0,0.02,1,1.6188656781251516e+49
1057,47.75,0.02,0,5.181309474956549e+48
1057,47.75,0.02,1,1.3469401987804699e+47
1057,11.75,0.02,0,1.1323843377055764e+49
1057,11.75,0.02,1,1.3349935506353857e+47
1057,46.25,0.02,0,5.186235699285375e+48
1057,46.25,0.02,1,1.3468353285345775e+47
1057,52.25,0.02,0,4.37484640718412e+48
1057,52.25,0.02,1,1.3463964835207514e+47
1057,78.0,0.02,0,1.2659402919151937e+46
1057,78.0,0.02,1,1.3238866165701217e+47
1057,63.25,0.02,0,6.458315924124393e+46
1057,63.25,0.02,1,1.3354762163684452e+47
1057,14.0,0.02,0,1.212644816452527e+49
1057,14.0,0.02,1,1.4324699496187486e+47
1057,90.5,0.02,0,1.4494211591217187e+46
1057,90.5,0.02,1,1.2981801543668568e+47
1057,58.0,0.02,0,4.376283686685903e+48
1057,58.0,0.02,1,1.3404890315771299e+47
1057,15.5,0.02,0,1.134475427089226e+49
1057,15.5,0.02,1,1.4301025562044826e+47
1057,44.0,0.02,0,5.187531632585454e+48
1057,44.0,0.02,1,1.3475345799315477e+47
1057,69.75,0.02,0,1.3114635788727792e+46
1057,69.75,0.02,1,1.3247127657407097e+47
1057,7.25,0.02,0,1.320505457660232e+49
1057,7.25,0.02,1,1.4262986120139611e+47
1057,42.75,0.02,0,5.194113885514586e+48
1057,42.75,0.02,1,1.3467788791309371e+47
1057,22.0,0.02,0,9.565000811154727e+48
1057,22.0,0.02,1,1.428471871282262e+47
1057,23.5,0.02,0,8.811947408535279e+48
1057,23.5,0.02,1,1.4276255817248579e+47
1057,73.5,0.02,0,1.2583554629785886e+46
1057,73.5,0.02,1,1.3245331251454735e+47
1057,36.75,0.02,0,5.220284855354173e+48
1057,36.75,0.02,1,1.3962956150021705e+47
1057,83.75,0.02,0,1.3893023936089922e+46
1057,83.75,0.02,1,1.3108776167033015e+47
1057,43.5,0.02,0,5.1877858416182944e+48
1057,43.5,0.02,1,1.3465524071546733e+47
1057,61.0,0.02,0,1.2220981751902021e+48
1057,61.0,0.02,1,1.3365840654124604e+47
1057,53.0,0.02,0,4.372449589464026e+48
1057,53.0,0.02,1,1.345817976481115e+47
1057,26.5,0.02,0,9.539095396863445e+48
1057,26.5,0.02,1,1.4281049848045823e+47
1057,30.25,0.02,0,6.823154823023605e+48
1057,30.25,0.02,1,1.4000771204206513e+47
1057,69.0,0.02,0,1.3087340009383113e+46
1057,69.0,0.02,1,1.3249681473868234e+47
1057,0.75,0.02,0,3.583228609479792e+46
1057,0.75,0.02,1,1.2727397462585205e+49
1057,41.25,0.02,0,5.194058246524743e+48
1057,41.25,0.02,1,1.3480842907907868e+47
1057,12.5,0.02,0,1.2112078190654516e+49
1057,12.5,0.02,1,1.4322507335183213e+47
1057,67.0,0.02,0,1.3131946664966398e+46
1057,67.0,0.02,1,1.3244756670671747e+47
1057,86.0,0.02,0,1.3955407504786612e+46
1057,86.0,0.02,1,1.310354899481655e+47
1057,18.5,0.02,0,1.1368245948739716e+49
1057,18.5,0.02,1,1.4281198130958853e+47
1057,14.75,0.02,0,1.1336832907149533e+49
1057,14.75,0.02,1,1.430011609332148e+47
1057,29.5,0.02,0,6.824715773221813e+48
1057,29.5,0.02,1,1.4002137617740653e+47
1057,34.5,0.02,0,5.221534793015241e+48
1057,34.5,0.02,1,1.3991758798360781e+47
1057,89.75,0.02,0,1.4558010798584244e+46
1057,89.75,0.02,1,1.2976371424842589e+47
1057,94.0,0.02,0,1.477172563482741e+46
1057,94.0,0.02,1,1.2949902490612103e+47
1057,96.25,0.02,0,1.477846811145393e+46
1057,96.25,0.02,1,1.2748423409832075e+47
1057,47.0,0.02,0,5.181930719708792e+48
1057,47.0,0.02,1,1.3471910739737762e+47
1057,42.0,0.02,0,5.194020720217213e+48
1057,42.0,0.02,1,1.3484786780548057e+47
1057,93.5,0.02,0,1.4770931978256372e+46
1057,93.5,0.02,1,1.2950665363706778e+47
1057,54.5,0.02,0,4.372403317153475e+48
1057,54.5,0.02,1,1.3459550509870132e+47
1057,32.25,0.02,0,6.81441733730252e+48
1057,32.25,0.02,1,1.3991790279651434e+47
1057,83.0,0.02,0,1.3973771887116007e+46
1057,83.0,0.02,1,1.3100368274359869e+47
1057,67.75,0.02,0,1.311672699646652e+46
1057,67.75,0.02,1,1.3246499233800487e+47
1057,35.25,0.02,0,5.221815812811754e+48
1057,35.25,0.02,1,1.396111616969662e+47
1057,9.5,0.02,0,1.390703391173328e+49
1057,9.5,0.02,1,1.3349166138920406e+47
1057,89.0,0.02,0,1.4498880464649704e+46
1057,89.0,0.02,1,1.2982212093991996e+47
1057,25.75,0.02,0,9.550530195235475e+48
1057,25.75,0.02,1,1.4281043394565457e+47
1057,3.75,0.02,0,2.9685978915015846e+48
1057,3.75,0.02,1,5.433351912369379e+48
1057,100.0,0.02,0,1.481601900244332e+46
1057,100.0,0.02,1,1.2743266956823314e+47
1057,37.5,0.02,0,5.201985423060726e+48
1057,37.5,0.02,1,1.3969021789766267e+47
1057,6.5,0.02,0,1.3335297196372754e+49
1057,6.5,0.02,1,1.3235580898837636e+47
1057,36.0,0.02,0,5.2212392837221674e+48
1057,36.0,0.02,1,1.3963601534841878e+47
1057,45.5,0.02,0,5.1868222245144676e+48
1057,45.5,0.02,1,1.347183075101193e+47
1057,17.75,0.02,0,1.1355359526138379e+49
1057,17.75,0.02,1,1.428400885976141e+47
1057,56.0,0.02,0,4.372422498616767e+48
1057,56.0,0.02,1,1.3452074292921713e+47
1057,78.75,0.02,0,1.2598345103156376e+46
1057,78.75,0.02,1,1.3245212955417879e+47
1057,17.0,0.02,0,1.1355427221220585e+49
1057,17.0,0.02,1,1.4302286970785227e+47
1057,21.25,0.02,0,8.815223434425221e+48
1057,21.25,0.02,1,1.4283613078552386e+47
1057,97.75,0.02,0,1.4774403600812308e+46
1057,97.75,0.02,1,1.2747899875009484e+47
1057,53.75,0.02,0,4.372282104763189e+48
1057,53.75,0.02,1,1.347513016487634e+47
1057,92.0,0.02,0,1.4616610773255973e+46
1057,92.0,0.02,1,1.2967644546561746e+47
1057,97.0,0.02,0,1.4798556314723393e+46
1057,97.0,0.02,1,1.2745919977546678e+47
1057,50.75,0.02,0,5.17703161233745e+48
1057,50.75,0.02,1,1.3452267849104058e+47
1057,66.25,0.02,0,1.3172586772972884e+46
1057,66.25,0.02,1,1.3240491411599188e+47
1057,87.5,0.02,0,1.4494987685809392e+46
1057,87.5,0.02,1,1.2987980383022302e+47
1057,3.0,0.02,0,5.0351625190755275e+47
1057,3.0,0.02,1,1.224849726165421e+49
1057,22.75,0.02,0,8.813167838201202e+48
1057,22.75,0.02,1,1.428517361769928e+47
1057,86.75,0.02,0,1.463249357697687e+46
1057,86.75,0.02,1,1.2974115704573624e+47
1057,16.25,0.02,0,1.1344509229893126e+49
1057,16.25,0.02,1,1.4303619416062279e+47
1057,82.25,0.02,0,1.3871736832986308e+46
1057,82.25,0.02,1,1.3110251093973079e+47
1057,51.5,0.02,0,4.374964057899428e+48
1057,51.5,0.02,1,1.34558461710037e+47
1057,75.0,0.02,0,1.2626258125662838e+46
1057,75.0,0.02,1,1.3241478325626485e+47
1057,48.5,0.02,0,5.1812966560303095e+48
1057,48.5,0.02,1,1.3470846126089766e+47
1057,13.25,0.02,0,1.2118601299818953e+49
1057,13.25,0.02,1,1.4325424781618396e+47
1091,17.5,0.02,0,1.727077955555492e+49
1091,17.5,0.02,1,2.013779660129399e+47
1091,73.0,0.02,0,1.769106317197921e+48
1091,73.0,0.02,1,1.8752632301807324e+47
1091,85.0,0.02,0,3.677364322320003e+47
1091,85.0,0.02,1,1.8363069972700418e+47
1091,26.5,0.02,0,5.8970385109051e+48
1091,26.5,0.02,1,1.98219051332534e+47
1091,60.5,0.02,0,2.0657464634362446e+48
1091,60.5,0.02,1,1.839884990257694e+47
1091,33.25,0.02,0,4.2135629710111615e+48
1091,33.25,0.02,1,1.9817817847524096e+47
1091,21.5,0.02,0,9.262320665241421e+48
1091,21.5,0.02,1,2.007008905536137e+47
1091,2.0,0.02,0,1.8633089988383506e+45
1091,2.0,0.02,1,3.1673237341985357e+49
1091,64.75,0.02,0,2.0203582066773475e+48
1091,64.75,0.02,1,1.8374199664517025e+47
1091,100.0,0.02,0,1.9850962778726943e+46
1091,100.0,0.02,1,1.8054328138749495e+47
1091,66.0,0.02,0,1.7883049023796802e+48
1091,66.0,0.02,1,1.8365473547341442e+47
1091,55.25,0.02,0,2.1537214783246436e+48
1091,55.25,0.02,1,1.8943976406239113e+47
1091,69.75,0.02,0,1.7674452736945393e+48
1091,69.75,0.02,1,1.835798537646976e+47
1091,16.25,0.02,0,1.7241490324535354e+49
1091,16.25,0.02,1,2.012281404942379e+47
1091,17.0,0.02,0,1.7260888165431016e+49
1091,17.0,0.02,1,2.01258822657125e+47
1091,63.5,0.02,0,2.026448797365389e+48
1091,63.5,0.02,1,1.83730877374524e+47
1091,27.0,0.02,0,5.89529623764353e+48
1091,27.0,0.02,1,1.9815194508267635e+47
1091,49.0,0.02,0,3.009513720028065e+48
1091,49.0,0.02,1,1.9304478070876223e+47
1091,29.0,0.02,0,5.889571458269507e+48
1091,29.0,0.02,1,1.9831750667996446e+47
1091,23.25,0.02,0,7.81359932336493e+48
1091,23.25,0.02,1,1.9825422325747937e+47
1091,28.25,0.02,0,5.893954289219703e+48
1091,28.25,0.02,1,1.981147444127064e+47
1091,51.0,0.02,0,3.00522366137972e+48
1091,51.0,0.02,1,1.931093188153336e+47
1091,38.25,0.02,0,4.221181056398848e+48
1091,38.25,0.02,1,1.9555027264509258e+47
1091,7.0,0.02,0,2.339631233312076e+49
1091,7.0,0.02,1,2.01367682196341e+47
1091,95.0,0.02,0,3.651997748498767e+47
1091,95.0,0.02,1,1.8072183894763264e+47
1091,96.75,0.02,0,2.0541404839484159e+46
1091,96.75,0.02,1,1.8056878450815087e+47
1091,78.0,0.02,0,3.697680948097596e+47
1091,78.0,0.02,1,1.8741842022560192e+47
1091,53.5,0.02,0,2.9955342400585207e+48
1091,53.5,0.02,1,1.93042998099805e+47
1091,61.75,0.02,0,2.044841861467583e+48
1091,61.75,0.02,1,1.8408988041953047e+47
1091,8.75,0.02,0,1.7300703338957496e+49
1091,8.75,0.02,1,2.0131182882401955e+47
1091,24.0,0.02,0,5.898048086618607e+48
1091,24.0,0.02,1,1.9827681604701126e+47
1091,69.25,0.02,0,1.7716580806175243e+48
1091,69.25,0.02,1,1.8352351870884902e+47
1091,86.75,0.02,0,3.6734806716840144e+47
1091,86.75,0.02,1,1.833570349055528e+47
1091,98.75,0.02,0,2.075055295086354e+46
1091,98.75,0.02,1,1.8019943297505564e+47
1091,68.5,0.02,0,1.7770544964466408e+48
1091,68.5,0.02,1,1.8356209901272576e+47
1091,3.75,0.02,0,3.0887174157822035e+49
1091,3.75,0.02,1,7.888891122716248e+47
1091,65.5,0.02,0,1.7940087656959687e+48
1091,65.5,0.02,1,1.8377884531605687e+47
1091,56.0,0.02,0,2.1324618055818402e+48
1091,56.0,0.02,1,1.8949705306564584e+47
1091,75.5,0.02,0,9.491544886341957e+47
1091,75.5,0.02,1,1.8757827806951226e+47
1091,91.25,0.02,0,3.657784670949376e+47
1091,91.25,0.02,1,1.8332168463426277e+47
1091,84.25,0.02,0,3.682981870027423e+47
1091,84.25,0.02,1,1.8337007595634945e+47
1091,34.0,0.02,0,4.212935525388991e+48
1091,34.0,0.02,1,1.979272523774494e+47
1091,48.5,0.02,0,3.010438684704526e+48
1091,48.5,0.02,1,1.9310277596574447e+47
1091,94.25,0.02,0,3.6620891274944275e+47
1091,94.25,0.02,1,1.8099079100287143e+47
1091,81.25,0.02,0,3.689701284927325e+47
1091,81.25,0.02,1,1.874315330786876e+47
1091,20.75,0.02,0,9.226475276611369e+48
1091,20.75,0.02,1,2.0054837458312328e+47
1091,62.25,0.02,0,2.038814129483052e+48
1091,62.25,0.02,1,1.8373771801766097e+47
1091,32.75,0.02,0,4.2137105368801477e+48
1091,32.75,0.02,1,1.9803048122320265e+47
1091,99.25,0.02,0,2.009085274047182e+46
1091,99.25,0.02,1,1.802982908387755e+47
1091,42.25,0.02,0,4.497124917783959e+48
1091,42.25,0.02,1,1.9547499109358785e+47
1091,61.0,0.02,0,2.0512404816647587e+48
1091,61.0,0.02,1,1.841143290644311e+47
1091,72.25,0.02,0,1.7650133490018542e+48
1091,72.25,0.02,1,1.874998413673687e+47
1091,50.25,0.02,0,3.0063320040157814e+48
1091,50.25,0.02,1,1.9312232452821804e+47
1091,9.5,0.02,0,1.7305526545615584e+49
1091,9.5,0.02,1,2.0277756202264427e+47
1091,7.5,0.02,0,1.7337365325588684e+49
1091,7.5,0.02,1,2.0143275159857137e+47
1091,4.5,0.02,0,3.147303104261304e+49
1091,4.5,0.02,1,2.0474026892659254e+47
1091,5.0,0.02,0,2.3928552771459986e+49
1091,5.0,0.02,1,2.046238548949305e+47
1091,58.5,0.02,0,2.0906670863909864e+48
1091,58.5,0.02,1,1.843892068488835e+47
1091,98.0,0.02,0,2.041441028097926e+46
1091,98.0,0.02,1,1.805764300660105e+47
1091,88.75,0.02,0,3.664168983101333e+47
1091,88.75,0.02,1,1.8353616544344e+47
1091,81.75,0.02,0,3.6906056230874534e+47
1091,81.75,0.02,1,1.8734348116753627e+47
1091,51.5,0.02,0,3.0025777482910026e+48
1091,51.5,0.02,1,1.930675497468632e+47
1091,42.75,0.02,0,4.506637128339795e+48
1091,42.75,0.02,1,1.953980632085036e+47
1091,52.75,0.02,0,2.999190178946513e+48
1091,52.75,0.02,1,1.930939898512298e+47
1091,68.0,0.02,0,1.777097688757875e+48
1091,68.0,0.02,1,1.835143597427442e+47
1091,1.25,0.02,0,1.5888117054138037e+45
1091,1.25,0.02,1,3.2705961801244427e+49
1091,79.25,0.02,0,3.693582897537871e+47
1091,79.25,0.02,1,1.875065023275528e+47
1091,54.75,0.02,0,2.990294191671663e+48
1091,54.75,0.02,1,1.8944267930752677e+47
1091,24.5,0.02,0,5.897557552491237e+48
1091,24.5,0.02,1,1.9820762319103415e+47
1091,47.25,0.02,0,3.0121196498364847e+48
1091,47.25,0.02,1,1.940722793007572e+47
1091,34.5,0.02,0,4.2174759360506954e+48
1091,34.5,0.02,1,1.980347553965627e+47
1091,0.0,0.02,1,3.3170601386571766e+49
1091,41.0,0.02,0,4.498349543688112e+48
1091,41.0,0.02,1,1.955549779215946e+47
1091,10.0,0.02,0,1.7308826645624589e+49
1091,10.0,0.02,1,2.0296594375710143e+47
1091,39.5,0.02,0,4.49216357920545e+48
1091,39.5,0.02,1,1.954924181415878e+47
1091,44.75,0.02,0,2.286592775448071e+48
1091,44.75,0.02,1,1.9559793272928776e+47
1091,66.75,0.02,0,1.7882891122450978e+48
1091,66.75,0.02,1,1.835548738801837e+47
1091,54.0,0.02,0,2.993127281142375e+48
1091,54.0,0.02,1,1.8940242918566406e+47
1091,12.0,0.02,0,1.7220964780930014e+49
1091,12.0,0.02,1,2.0286631844344826e+47
1091,77.25,0.02,0,3.697083340413295e+47
1091,77.25,0.02,1,1.8759613877550913e+47
1091,49.75,0.02,0,3.007654223440906e+48
1091,49.75,0.02,1,1.9311445320871785e+47
1091,13.25,0.02,0,1.721078352715325e+49
1091,13.25,0.02,1,2.0216453357925392e+47
1091,37.75,0.02,0,4.494106764430481e+48
1091,37.75,0.02,1,1.9546079841335345e+47
1091,96.25,0.02,0,2.2102938468341547e+47
1091,96.25,0.02,1,1.8091248546986003e+47
1091,59.75,0.02,0,2.0724446368821877e+48
1091,59.75,0.02,1,1.8392821064355456e+47
1091,6.25,0.02,0,2.349969417351457e+49
1091,6.25,0.02,1,2.015732132635662e+47
1091,36.5,0.02,0,4.488242108523122e+48
1091,36.5,0.02,1,1.9797360088257197e+47
1091,18.75,0.02,0,1.7312523902820418e+49
1091,18.75,0.02,1,2.0110364205316533e+47
1091,93.0,0.02,0,3.6475404023516327e+47
1091,93.0,0.02,1,1.8337166712789087e+47
1091,20.25,0.02,0,9.214276926242798e+48
1091,20.25,0.02,1,2.0084732816417378e+47
1091,63.0,0.02,0,2.0326893401549867e+48
1091,63.0,0.02,1,1.836328210220096e+47
1091,31.5,0.02,0,5.8123048543014526e+48
1091,31.5,0.02,1,1.981046387299431e+47
1091,71.75,0.02,0,1.764476379001218e+48
1091,71.75,0.02,1,1.8762260482946272e+47
1091,37.0,0.02,0,4.4879720570656957e+48
1091,37.0,0.02,1,1.9817868765359613e+47
1091,90.0,0.02,0,3.660775230381658e+47
1091,90.0,0.02,1,1.834622284578649e+47
1091,52.25,0.02,0,3.000883242444172e+48
1091,52.25,0.02,1,1.9311018990109695e+47
1091,45.25,0.02,0,3.078151250177954e+48
1091,45.25,0.02,1,1.955184007450385e+47
1091,22.75,0.02,0,7.79111435145984e+48
1091,22.75,0.02,1,1.9836619972353415e+47
1091,25.75,0.02,0,5.89726098058753e+48
1091,25.75,0.02,1,1.981968134744556e+47
1091,59.0,0.02,0,2.0784978723173824e+48
1091,59.0,0.02,1,1.8416017238705646e+47
1091,0.75,0.02,0,4.908571287539827e+46
1091,0.75,0.02,1,3.2766605305542685e+49
1091,35.25,0.02,0,4.488976834128408e+48
1091,35.25,0.02,1,1.9820196379738178e+47
1091,10.75,0.02,0,1.7243641092997508e+49
1091,10.75,0.02,1,2.027024561293564e+47
1091,57.25,0.02,0,2.109648621317682e+48
1091,57.25,0.02,1,1.8418648466478468e+47
1091,89.25,0.02,0,3.662953653442776e+47
1091,89.25,0.02,1,1.8365922434128537e+47
1091,73.5,0.02,0,1.223311772323248e+48
1091,73.5,0.02,1,1.874515651400301e+47
1091,15.75,0.02,0,1.7231801322436996e+49
1091,15.75,0.02,1,2.0116098062500497e+47
1091,12.5,0.02,0,1.721987572414372e+49
1091,12.5,0.02,1,2.0266894493221408e+47
1091,97.5,0.02,0,2.0372254479443708e+46
1091,97.5,0.02,1,1.8061486912097689e+47
1091,25.25,0.02,0,5.897469640254594e+48
1091,25.25,0.02,1,1.9820767598737044e+47
1091,29.5,0.02,0,5.862687579438969e+48
1091,29.5,0.02,1,1.980912721760808e+47
1091,76.75,0.02,0,9.484996063559033e+47
1091,76.75,0.02,1,1.8766529898376458e+47
1091,80.5,0.02,0,3.690980772235007e+47
1091,80.5,0.02,1,1.8754184961089863e+47
1091,82.5,0.02,0,3.6875204893132666e+47
1091,82.5,0.02,1,1.8739938469841817e+47
1091,40.25,0.02,0,4.498444344990573e+48
1091,40.25,0.02,1,1.955253675622555e+47
1091,35.75,0.02,0,4.488159710474465e+48
1091,35.75,0.02,1,1.9806093335415757e+47
1091,79.75,0.02,0,3.695073441730452e+47
1091,79.75,0.02,1,1.873594561552385e+47
1091,46.5,0.02,0,3.013233847764939e+48
1091,46.5,0.02,1,1.9422899070324322e+47
1091,27.75,0.02,0,5.894447751712418e+48
1091,27.75,0.02,1,1.981857023532306e+47
1091,71.0,0.02,0,1.7650123867011522e+48
1091,71.0,0.02,1,1.8359878867148775e+47
1091,57.75,0.02,0,2.0970917568389917e+48
1091,57.75,0.02,1,1.842404597685605e+47
1091,30.25,0.02,0,5.861930045351868e+48
1091,30.25,0.02,1,1.982018697115064e+47
1091,8.25,0.02,0,1.7301799131488784e+49
1091,8.25,0.02,1,2.012028394538666e+47
1091,76.0,0.02,0,9.491576189665511e+47
1091,76.0,0.02,1,1.874663454779893e+47
1091,22.0,0.02,0,7.788632089092317e+48
1091,22.0,0.02,1,1.9822579641009527e+47
1091,3.25,0.02,0,3.048802274628553e+49
1091,3.25,0.02,1,1.3678011688498612e+48
1091,85.5,0.02,0,3.679599009554843e+47
1091,85.5,0.02,1,1.8340853177250022e+47
1091,92.5,0.02,0,3.6500749953196555e+47
1091,92.5,0.02,1,1.834026530157288e+47
1091,32.0,0.02,0,4.2147189557371075e+48
1091,32.0,0.02,1,1.9793299237157955e+47
1091,5.75,0.02,0,2.3880136446779066e+49
1091,5.75,0.02,1,2.0161361566457503e+47
1091,30.75,0.02,0,5.8131494015241015e+48
1091,30.75,0.02,1,1.9799260616184325e+47
1091,39.0,0.02,0,4.492133264798001e+48
1091,39.0,0.02,1,1.9552690408243734e+47
1091,87.5,0.02,0,3.669648990004912e+47
1091,87.5,0.02,1,1.8374268221197386e+47
1091,15.0,0.02,0,1.7223321396723814e+49
1091,15.0,0.02,1,2.0137086301775368e+47
1091,47.75,0.02,0,3.0112914117205663e+48
1091,47.75,0.02,1,1.940367277772886e+47
1091,67.25,0.02,0,1.7823856115551743e+48
1091,67.25,0.02,1,1.836281095382505e+47
1091,95.5,0.02,0,2.225261022175855e+47
1091,95.5,0.02,1,1.8085719916556608e+47
1091,14.5,0.02,0,1.721611957281518e+49
1091,14.5,0.02,1,2.0223885460409772e+47
1091,18.25,0.02,0,1.7277696008399315e+49
1091,18.25,0.02,1,2.0114468388629097e+47
1091,83.75,0.02,0,3.683341114888928e+47
1091,83.75,0.02,1,1.875531544744673e+47
1091,46.0,0.02,0,3.013730835797483e+48
1091,46.0,0.02,1,1.9539379169347708e+47
1091,78.5,0.02,0,3.697521236310942e+47
1091,78.5,0.02,1,1.8734792030187774e+47
1091,83.0,0.02,0,3.6857748414733485e+47
1091,83.0,0.02,1,1.8730736526507187e+47
1091,43.5,0.02,0,4.5058631896933374e+48
1091,43.5,0.02,1,1.955084387150925e+47
1091,56.5,0.02,0,2.1161594403743394e+48
1091,56.5,0.02,1,1.8946839284830037e+47
1091,86.25,0.02,0,3.675646192404777e+47
1091,86.25,0.02,1,1.834831050604332e+47
1091,74.75,0.02,0,1.0979885791276488e+48
1091,74.75,0.02,1,1.8753397231570007e+47
1091,90.5,0.02,0,3.654664781004948e+47
1091,90.5,0.02,1,1.8363143763462276e+47
1091,88.0,0.02,0,3.669536785931825e+47
1091,88.0,0.02,1,1.833875680087361e+47
1091,2.5,0.02,0,2.755523004296397e+49
1091,2.5,0.02,1,4.5650989018188264e+48
1091,91.75,0.02,0,3.6497782679636673e+47
1091,91.75,0.02,1,1.8365169716528285e+47
1091,19.5,0.02,0,1.732160384000351e+49
1091,19.5,0.02,1,2.0075764006857638e+47
1091,74.25,0.02,0,1.222544749888322e+48
1091,74.25,0.02,1,1.876576506926889e+47
1091,13.75,0.02,0,1.7217096003457734e+49
1091,13.75,0.02,1,2.0205670100253547e+47
1091,70.5,0.02,0,1.7673777240263768e+48
1091,70.5,0.02,1,1.8365170881011367e+47
1091,93.75,0.02,0,3.638361708498693e+47
1091,93.75,0.02,1,1.836645806098857e+47
1091,44.0,0.02,0,4.505803861535376e+48
1091,44.0,0.02,1,1.9556457067647745e+47
1091,64.25,0.02,0,2.0203097584094863e+48
1091,64.25,0.02,1,1.8390542393727348e+47
1091,41.5,0.02,0,4.498289379307797e+48
1091,41.5,0.02,1,1.9553243651210145e+47
1091,11.25,0.02,0,1.7251705783200378e+49
1091,11.25,0.02,1,2.026704717753071e+47
1076,16.75,0.02,0,1.789764852109645e+49
1076,16.75,0.02,1,1.6476707079740927e+47
1076,69.5,0.02,0,1.8363326976780664e+47
1076,69.5,0.02,1,1.4425822570503362e+47
1076,80.75,0.02,0,1.8076475595405842e+47
1076,80.75,0.02,1,1.4708678770695013e+47
1076,25.25,0.02,0,1.6041346949098196e+49
1076,25.25,0.02,1,1.651412910866634e+47
1076,57.5,0.02,0,1.8096899167103634e+47
1076,57.5,0.02,1,1.4693138304150541e+47
1076,31.75,0.02,0,1.0598304886261657e+49
1076,31.75,0.02,1,1.650682464453704e+47
1076,20.25,0.02,0,1.7908567535496717e+49
1076,20.25,0.02,1,1.658381788947225e+47
1076,1.75,0.02,0,1.9062532884875853e+48
1076,1.75,0.02,1,2.5146819298708744e+49
1076,61.75,0.02,0,1.8072724013955886e+47
1076,61.75,0.02,1,1.471602142450282e+47
1076,95.25,0.02,0,1.7577611819178406e+47
1076,95.25,0.02,1,1.439684152795826e+47
1076,62.75,0.02,0,1.8163606549072887e+47
1076,62.75,0.02,1,1.4626733454006611e+47
1076,52.75,0.02,0,3.409063575011413e+48
1076,52.75,0.02,1,1.4703383070474062e+47
1076,66.5,0.02,0,1.8085934180936379e+47
1076,66.5,0.02,1,1.4702957872473722e+47
1076,15.5,0.02,0,1.7899635293173252e+49
1076,15.5,0.02,1,1.6459157474333147e+47
1076,16.25,0.02,0,1.7899596207727198e+49
1076,16.25,0.02,1,1.6463117198479542e+47
1076,60.5,0.02,0,1.8073310097696254e+47
1076,60.5,0.02,1,1.4717502367732022e+47
1076,25.75,0.02,0,1.6041144082703448e+49
1076,25.75,0.02,1,1.6515436900714646e+47
1076,46.75,0.02,0,4.2970903015743826e+48
1076,46.75,0.02,1,1.4789329424376485e+47
1076,27.5,0.02,0,1.6047553328647728e+49
1076,27.5,0.02,1,1.6509816791341125e+47
1076,22.25,0.02,0,1.60365647847214e+49
1076,22.25,0.02,1,1.652128493913491e+47
1076,27.0,0.02,0,1.6048947283058852e+49
1076,27.0,0.02,1,1.6513551878934347e+47
1076,48.5,0.02,0,4.294389667786235e+48
1076,48.5,0.02,1,1.472784014355121e+47
1076,36.5,0.02,0,4.307048725186443e+48
1076,36.5,0.02,1,1.648891077442052e+47
1076,6.5,0.02,0,1.1603817446115896e+49
1076,6.5,0.02,1,1.7415125530744154e+47
1076,90.5,0.02,0,1.9103010814380857e+47
1076,90.5,0.02,1,1.4433470830705786e+47
1076,92.25,0.02,0,1.9122164218581734e+47
1076,92.25,0.02,1,1.4386368007745874e+47
1076,74.25,0.02,0,1.835786996214871e+47
1076,74.25,0.02,1,1.4427585343903606e+47
1076,99.5,0.02,0,1.754510618857744e+47
1076,99.5,0.02,1,1.437729600765056e+47
1076,51.0,0.02,0,4.234976773496911e+48
1076,51.0,0.02,1,1.470786889415675e+47
1076,58.75,0.02,0,1.8077317187580827e+47
1076,58.75,0.02,1,1.4712833130464863e+47
1076,8.5,0.02,0,1.78752863811188e+49
1076,8.5,0.02,1,1.7391031498461265e+47
1076,22.75,0.02,0,1.6036472473337347e+49
1076,22.75,0.02,1,1.651504433927121e+47
