Z,MCLU,TIME[Myr],NB_P
0.02,1057,19.75,0.6333333333333333
0.02,1057,74.25,0.549618320610687
0.02,1057,31.5,0.5993150684931506
0.02,1057,57.25,0.5812274368231047
0.02,1057,33.75,0.6116838487972509
0.02,1057,27.25,0.6156462585034014
0.02,1057,33.0,0.6048109965635738
0.02,1057,59.5,0.5875912408759124
0.02,1057,44.75,0.5821428571428572
0.02,1057,8.0,0.6378205128205128
0.02,1057,91.25,0.5607843137254902
0.02,1057,62.5,0.5867158671586716
0.02,1057,72.0,0.5513307984790875
0.02,1057,10.25,0.6331168831168831
0.02,1057,28.0,0.6101694915254238
0.02,1057,81.0,0.5653846153846154
0.02,1057,80.25,0.5538461538461539
0.02,1057,4.5,0.6450617283950617
0.02,1057,76.5,0.583969465648855
0.02,1057,65.5,0.5932835820895522
0.02,1057,88.25,0.5426356589147286
0.02,1057,98.5,0.5529411764705883
0.02,1057,39.75,0.5894736842105263
0.02,1057,56.5,0.592057761732852
0.02,1057,94.75,0.5555555555555556
0.02,1057,24.25,0.610738255033557
0.02,1057,72.75,0.5687022900763359
0.02,1057,38.25,0.5888501742160279
0.02,1057,49.25,0.6071428571428571
0.02,1057,71.25,0.5893536121673004
0.02,1057,84.5,0.5769230769230769
0.02,1057,58.75,0.555956678700361
0.02,1057,11.0,0.6221498371335505
0.02,1057,8.75,0.6407766990291263
0.02,1057,5.25,0.6137071651090342
0.02,1057,6.0,0.6446540880503144
0.02,1057,68.5,0.5692883895131086
0.02,1057,95.5,0.5119047619047619
0.02,1057,60.25,0.5802919708029197
0.02,1057,50.0,0.5663082437275986
0.02,1057,61.75,0.5787545787545788
0.02,1057,79.5,0.5307692307692308
0.02,1057,1.5,0.6253521126760564
0.02,1057,92.75,0.5568627450980392
0.02,1057,64.0,0.562962962962963
0.02,1057,28.75,0.6271186440677966
0.02,1057,55.25,0.5935251798561151
0.02,1057,40.5,0.607773851590106
0.02,1057,0.0,1.0
0.02,1057,47.75,0.5928571428571429
0.02,1057,11.75,0.6123778501628665
0.02,1057,46.25,0.5857142857142857
0.02,1057,52.25,0.5935251798561151
0.02,1057,78.0,0.5572519083969466
0.02,1057,63.25,0.5793357933579336
0.02,1057,14.0,0.6168831168831169
0.02,1057,90.5,0.53125
0.02,1057,58.0,0.5563636363636364
0.02,1057,15.5,0.6295081967213115
0.02,1057,44.0,0.6142857142857143
0.02,1057,69.75,0.5917602996254682
0.02,1057,7.25,0.6487341772151899
0.02,1057,42.75,0.5957446808510638
0.02,1057,22.0,0.6166666666666667
0.02,1057,23.5,0.5906040268456376
0.02,1057,73.5,0.5610687022900763
0.02,1057,36.75,0.6180555555555556
0.02,1057,83.75,0.5807692307692308
0.02,1057,43.5,0.5871886120996441
0.02,1057,61.0,0.6021897810218978
0.02,1057,53.0,0.5827338129496403
0.02,1057,26.5,0.6296296296296297
0.02,1057,30.25,0.5802047781569966
0.02,1057,69.0,0.6067415730337079
0.02,1057,0.75,0.6239554317548747
0.02,1057,41.25,0.5830388692579506
0.02,1057,12.5,0.6440129449838188
0.02,1057,67.0,0.5932835820895522
0.02,1057,86.0,0.55
0.02,1057,18.5,0.6013289036544851
0.02,1057,14.75,0.6143790849673203
0.02,1057,29.5,0.5767918088737202
0.02,1057,34.5,0.5910652920962199
0.02,1057,89.75,0.556420233463035
0.02,1057,94.0,0.5669291338582677
0.02,1057,96.25,0.5793650793650794
0.02,1057,47.0,0.6071428571428571
0.02,1057,42.0,0.607773851590106
0.02,1057,93.5,0.5433070866141733
0.02,1057,54.5,0.6151079136690647
0.02,1057,32.25,0.6027397260273972
0.02,1057,83.0,0.5461538461538461
0.02,1057,67.75,0.5746268656716418
0.02,1057,35.25,0.6145833333333334
0.02,1057,9.5,0.6136363636363636
0.02,1057,89.0,0.5680933852140078
0.02,1057,25.75,0.622895622895623
0.02,1057,3.75,0.656441717791411
0.02,1057,100.0,0.547244094488189
0.02,1057,37.5,0.615916955017301
0.02,1057,6.5,0.6222222222222222
0.02,1057,36.0,0.6180555555555556
0.02,1057,45.5,0.5928571428571429
0.02,1057,17.75,0.6072607260726073
0.02,1057,56.0,0.5827338129496403
0.02,1057,78.75,0.5572519083969466
0.02,1057,17.0,0.631578947368421
0.02,1057,21.25,0.6254180602006689
0.02,1057,97.75,0.5573122529644269
0.02,1057,53.75,0.5928571428571429
0.02,1057,92.0,0.5294117647058824
0.02,1057,97.0,0.5573122529644269
0.02,1057,50.75,0.5913978494623656
0.02,1057,66.25,0.5617977528089888
0.02,1057,87.5,0.5697674418604651
0.02,1057,3.0,0.6437125748502994
0.02,1057,22.75,0.6187290969899666
0.02,1057,86.75,0.5426356589147286
0.02,1057,16.25,0.6524590163934426
0.02,1057,82.25,0.5769230769230769
0.02,1057,51.5,0.5913978494623656
0.02,1057,75.0,0.5648854961832062
0.02,1057,48.5,0.5964285714285714
0.02,1057,13.25,0.6266233766233766
0.02,1091,17.5,0.5784313725490197
0.02,1091,73.0,0.5166051660516605
0.02,1091,85.0,0.49624060150375937
0.02,1091,26.5,0.5876288659793815
0.02,1091,60.5,0.4908424908424908
0.02,1091,33.25,0.5403508771929825
0.02,1091,21.5,0.5604026845637584
0.02,1091,2.0,0.6348314606741573
0.02,1091,64.75,0.5421245421245421
0.02,1091,100.0,0.5038759689922481
0.02,1091,66.0,0.5183823529411765
0.02,1091,55.25,0.52
0.02,1091,69.75,0.5222222222222223
0.02,1091,16.25,0.5811688311688312
0.02,1091,17.0,0.5928338762214984
0.02,1091,63.5,0.4908424908424908
0.02,1091,27.0,0.5501730103806228
0.02,1091,49.0,0.5217391304347826
0.02,1091,29.0,0.5517241379310345
0.02,1091,23.25,0.5597269624573379
0.02,1091,28.25,0.5448275862068965
0.02,1091,51.0,0.52
0.02,1091,38.25,0.5373665480427047
0.02,1091,7.0,0.573208722741433
0.02,1091,95.0,0.5151515151515151
0.02,1091,96.75,0.5095785440613027
0.02,1091,78.0,0.5447761194029851
0.02,1091,53.5,0.5434782608695652
0.02,1091,61.75,0.5494505494505495
0.02,1091,8.75,0.5867507886435331
0.02,1091,24.0,0.5326460481099656
0.02,1091,69.25,0.5241635687732342
0.02,1091,86.75,0.5263157894736842
0.02,1091,98.75,0.5019305019305019
0.02,1091,68.5,0.5111111111111111
0.02,1091,3.75,0.6047197640117994
0.02,1091,65.5,0.5220588235294118
0.02,1091,56.0,0.5054545454545455
0.02,1091,75.5,0.5447761194029851
0.02,1091,91.25,0.5037593984962406
0.02,1091,84.25,0.5093632958801498
0.02,1091,34.0,0.5316901408450704
0.02,1091,48.5,0.5579710144927537
0.02,1091,94.25,0.5189393939393939
0.02,1091,81.25,0.4925373134328358
0.02,1091,20.75,0.5570469798657718
0.02,1091,62.25,0.5201465201465202
0.02,1091,32.75,0.5664335664335665
0.02,1091,99.25,0.5
0.02,1091,42.25,0.5412186379928315
0.02,1091,61.0,0.5018315018315018
0.02,1091,72.25,0.5370370370370371
0.02,1091,50.25,0.5272727272727272
0.02,1091,9.5,0.5854430379746836
0.02,1091,7.5,0.6018808777429467
0.02,1091,4.5,0.6071428571428571
0.02,1091,5.0,0.60790273556231
0.02,1091,58.5,0.5328467153284672
0.02,1091,98.0,0.5173745173745173
0.02,1091,88.75,0.5150375939849624
0.02,1091,81.75,0.50187265917603
0.02,1091,51.5,0.56
0.02,1091,42.75,0.5392857142857143
0.02,1091,52.75,0.532608695652174
0.02,1091,68.0,0.5259259259259259
0.02,1091,1.25,0.6465753424657534
0.02,1091,79.25,0.5111940298507462
0.02,1091,54.75,0.5181159420289855
0.02,1091,24.5,0.5395189003436426
0.02,1091,47.25,0.5071942446043165
0.02,1091,34.5,0.5492957746478874
0.02,1091,0.0,1.0
0.02,1091,41.0,0.5622775800711743
0.02,1091,10.0,0.5886075949367089
0.02,1091,39.5,0.5409252669039146
0.02,1091,44.75,0.5373665480427047
0.02,1091,66.75,0.5330882352941176
0.02,1091,54.0,0.5018181818181818
0.02,1091,12.0,0.5936507936507937
0.02,1091,77.25,0.5315985130111525
0.02,1091,49.75,0.5217391304347826
0.02,1091,13.25,0.5961538461538461
0.02,1091,37.75,0.5444839857651246
0.02,1091,96.25,0.5038167938931297
0.02,1091,59.75,0.5054945054945055
0.02,1091,6.25,0.593167701863354
0.02,1091,36.5,0.5669014084507042
0.02,1091,18.75,0.5695364238410596
0.02,1091,93.0,0.4981132075471698
0.02,1091,20.25,0.5752508361204013
0.02,1091,63.0,0.5311355311355311
0.02,1091,31.5,0.5416666666666666
0.02,1091,71.75,0.5276752767527675
0.02,1091,37.0,0.5598591549295775
0.02,1091,90.0,0.5205992509363296
0.02,1091,52.25,0.5543478260869565
0.02,1091,45.25,0.55
0.02,1091,22.75,0.5796610169491525
0.02,1091,25.75,0.563573883161512
0.02,1091,59.0,0.5018315018315018
0.02,1091,0.75,0.6097560975609756
0.02,1091,35.25,0.573943661971831
0.02,1091,10.75,0.5668789808917197
0.02,1091,57.25,0.5
0.02,1091,89.25,0.5263157894736842
0.02,1091,73.5,0.4907749077490775
0.02,1091,15.75,0.5806451612903226
0.02,1091,12.5,0.5623003194888179
0.02,1091,97.5,0.4942084942084942
0.02,1091,25.25,0.5532646048109966
0.02,1091,29.5,0.5694444444444444
0.02,1091,76.75,0.5186567164179104
0.02,1091,80.5,0.5168539325842697
0.02,1091,82.5,0.49063670411985016
0.02,1091,40.25,0.5195729537366548
0.02,1091,35.75,0.545774647887324
0.02,1091,79.75,0.5131086142322098
0.02,1091,46.5,0.5431654676258992
0.02,1091,27.75,0.5743944636678201
0.02,1091,71.0,0.4925925925925926
0.02,1091,57.75,0.5218978102189781
0.02,1091,30.25,0.5416666666666666
0.02,1091,8.25,0.5664556962025317
0.02,1091,76.0,0.48134328358208955
0.02,1091,22.0,0.5525423728813559
0.02,1091,3.25,0.5730994152046783
0.02,1091,85.5,0.5075187969924813
0.02,1091,92.5,0.5132075471698113
0.02,1091,32.0,0.5173611111111112
0.02,1091,5.75,0.6012269938650306
0.02,1091,30.75,0.532871972318339
0.02,1091,39.0,0.5214285714285715
0.02,1091,87.5,0.5300751879699248
0.02,1091,15.0,0.5838709677419355
0.02,1091,47.75,0.5234657039711191
0.02,1091,67.25,0.5092250922509225
0.02,1091,95.5,0.5133079847908745
0.02,1091,14.5,0.5993589743589743
0.02,1091,18.25,0.5841584158415841
0.02,1091,83.75,0.5149253731343284
0.02,1091,46.0,0.5340501792114696
0.02,1091,78.5,0.5130111524163569
0.02,1091,83.0,0.5223880597014925
0.02,1091,43.5,0.5142857142857142
0.02,1091,56.5,0.509090909090909
0.02,1091,86.25,0.5131086142322098
0.02,1091,74.75,0.5298507462686567
0.02,1091,90.5,0.518796992481203
0.02,1091,88.0,0.4924812030075188
0.02,1091,2.5,0.6080691642651297
0.02,1091,91.75,0.5168539325842697
0.02,1091,19.5,0.56
0.02,1091,74.25,0.5298507462686567
0.02,1091,13.75,0.5737179487179487
0.02,1091,70.5,0.5055762081784386
0.02,1091,93.75,0.5283018867924528
0.02,1091,44.0,0.5535714285714286
0.02,1091,64.25,0.5330882352941176
0.02,1091,41.5,0.5354609929078015
0.02,1091,11.25,0.5668789808917197
0.02,1076,16.75,0.5901639344262295
0.02,1076,69.5,0.5485074626865671
0.02,1076,80.75,0.5259259259259259
0.02,1076,25.25,0.5886287625418061
0.02,1076,57.5,0.5166051660516605
0.02,1076,31.75,0.5641891891891891
0.02,1076,20.25,0.5880398671096345
0.02,1076,1.75,0.6438746438746439
0.02,1076,61.75,0.5424354243542435
0.02,1076,95.25,0.5416666666666666
0.02,1076,62.75,0.5353159851301115
0.02,1076,52.75,0.5218978102189781
0.02,1076,66.5,0.5444444444444444
0.02,1076,15.5,0.5901639344262295
0.02,1076,16.25,0.5775577557755776
0.02,1076,60.5,0.5387453874538746
0.02,1076,25.75,0.5719063545150501
0.02,1076,46.75,0.5480427046263345
0.02,1076,27.5,0.5805369127516778
0.02,1076,22.25,0.5733333333333334
0.02,1076,27.0,0.5852842809364549
0.02,1076,48.5,0.5412186379928315
0.02,1076,36.5,0.5769230769230769
0.02,1076,6.5,0.6170212765957447
0.02,1076,90.5,0.5355805243445693
0.02,1076,92.25,0.5551330798479087
0.02,1076,74.25,0.5447761194029851
0.02,1076,99.5,0.49429657794676807
0.02,1076,51.0,0.5398550724637681
0.02,1076,58.75,0.5350553505535055
0.02,1076,8.5,0.6042944785276073
0.02,1076,22.75,0.5533333333333333
0.02,1076,65.75,0.5296296296296297
0.02,1076,82.75,0.5393258426966292
0.02,1076,94.0,0.5601503759398496
0.02,1076,65.25,0.5353159851301115
0.02,1076,3.5,0.6064139941690962
0.02,1076,62.25,0.5447761194029851
0.02,1076,53.25,0.5474452554744526
0.02,1076,71.75,0.5261194029850746
0.02,1076,86.75,0.5393258426966292
0.02,1076,80.25,0.5353159851301115
0.02,1076,32.25,0.5767918088737202
0.02,1076,46.0,0.5587188612099644
0.02,1076,89.75,0.5373134328358209
0.02,1076,77.25,0.516728624535316
0.02,1076,19.75,0.5888157894736842
0.02,1076,59.25,0.5313653136531366
0.02,1076,31.25,0.5892255892255892
0.02,1076,94.5,0.5265151515151515
0.02,1076,40.0,0.5765124555160143
0.02,1076,58.0,0.5498154981549815
0.02,1076,68.75,0.5390334572490706
0.02,1076,48.0,0.525
0.02,1076,9.0,0.6123076923076923
0.02,1076,7.25,0.6024464831804281
0.02,1076,4.25,0.6011904761904762
0.02,1076,4.75,0.6041666666666666
0.02,1076,55.75,0.5201465201465202
0.02,1076,93.5,0.5471698113207547
0.02,1076,84.5,0.5335820895522388
0.02,1076,77.75,0.5168539325842697
0.02,1076,49.0,0.5467625899280576
0.02,1076,40.75,0.5622775800711743
0.02,1076,50.25,0.5575539568345323
0.02,1076,64.75,0.5350553505535055
0.02,1076,1.25,0.6263736263736264
0.02,1076,75.5,0.5390334572490706
0.02,1076,52.0,0.5381818181818182
0.02,1076,23.25,0.5633333333333334
0.02,1076,45.0,0.5409252669039146
0.02,1076,33.0,0.5374149659863946
0.02,1076,0.0,1.0
0.02,1076,39.0,0.5480427046263345
0.02,1076,9.5,0.5833333333333334
0.02,1076,37.75,0.5633802816901409
0.02,1076,42.5,0.549645390070922
0.02,1076,63.5,0.5204460966542751
0.02,1076,51.5,0.5615942028985508
0.02,1076,11.5,0.5899053627760252
0.02,1076,73.75,0.5390334572490706
0.02,1076,47.25,0.5392857142857143
0.02,1076,12.5,0.5859872611464968
0.02,1076,36.0,0.5659722222222222
0.02,1076,91.5,0.5584905660377358
0.02,1076,57.0,0.5477941176470589
0.02,1076,6.0,0.6212121212121212
0.02,1076,34.75,0.5749128919860628
0.02,1076,18.0,0.5868852459016394
0.02,1076,88.5,0.5539033457249071
0.02,1076,19.25,0.5855263157894737
0.02,1076,95.75,0.5285171102661597
0.02,1076,60.0,0.5571955719557196
0.02,1076,30.0,0.5488215488215489
0.02,1076,68.25,0.5278810408921933
0.02,1076,35.25,0.5659722222222222
0.02,1076,85.75,0.5481481481481482
0.02,1076,49.75,0.5487364620938628
0.02,1076,43.0,0.5709219858156028
0.02,1076,21.5,0.59
0.02,1076,24.5,0.5766666666666667
0.02,1076,56.25,0.5421245421245421
0.02,1076,0.5,0.6190476190476191
0.02,1076,96.5,0.5285171102661597
0.02,1076,33.5,0.5753424657534246
0.02,1076,10.25,0.59375
0.02,1076,54.5,0.5421245421245421
0.02,1076,85.0,0.5370370370370371
0.02,1076,98.75,0.5513307984790875
0.02,1076,70.0,0.5186567164179104
0.02,1076,15.0,0.5760517799352751
0.02,1076,12.0,0.6050955414012739
0.02,1076,92.75,0.5488721804511278
0.02,1076,24.0,0.6020066889632107
0.02,1076,28.25,0.5973154362416108
0.02,1076,73.0,0.5204460966542751
0.02,1076,76.75,0.5555555555555556
0.02,1076,78.5,0.5539033457249071
0.02,1076,38.25,0.5830388692579506
0.02,1076,34.25,0.5689655172413793
0.02,1076,76.0,0.5315985130111525
0.02,1076,44.25,0.5658362989323843
0.02,1076,98.25,0.5285171102661597
0.02,1076,26.25,0.57
0.02,1076,67.75,0.5350553505535055
0.02,1076,55.0,0.5347985347985348
0.02,1076,28.75,0.569023569023569
0.02,1076,7.75,0.6092307692307692
0.02,1076,72.5,0.5353159851301115
0.02,1076,21.0,0.6
0.02,1076,3.0,0.6040462427745664
0.02,1076,81.5,0.5204460966542751
0.02,1076,88.0,0.5223880597014925
0.02,1076,30.5,0.5622895622895623
0.02,1076,5.5,0.6283987915407855
0.02,1076,29.25,0.5555555555555556
0.02,1076,37.25,0.573943661971831
0.02,1076,83.25,0.5243445692883895
0.02,1076,14.25,0.6077170418006431
0.02,1076,45.5,0.5587188612099644
0.02,1076,64.0,0.5241635687732342
0.02,1076,91.0,0.5112781954887218
0.02,1076,13.75,0.5897435897435898
0.02,1076,17.25,0.5737704918032787
0.02,1076,79.75,0.5464684014869888
0.02,1076,43.75,0.5765124555160143
0.02,1076,74.75,0.503731343283582
0.02,1076,79.0,0.5353159851301115
0.02,1076,97.5,0.5285171102661597
0.02,1076,41.25,0.5587188612099644
0.02,1076,54.0,0.5418181818181819
0.02,1076,82.0,0.550185873605948
0.02,1076,71.25,0.5204460966542751
0.02,1076,86.25,0.5498154981549815
0.02,1076,97.0,0.5361216730038023
0.02,1076,83.75,0.5597014925373134
0.02,1076,2.5,0.627906976744186
0.02,1076,87.5,0.5353159851301115
0.02,1076,18.5,0.5874587458745875
0.02,1076,70.75,0.5485074626865671
0.02,1076,100.0,0.5247148288973384
0.02,1076,13.25,0.5897435897435898
0.02,1076,67.0,0.5518518518518518
0.02,1076,89.25,0.5522388059701493
0.02,1076,42.0,0.5815602836879432
0.02,1076,61.0,0.5535055350553506
0.02,1076,39.5,0.5907473309608541
0.02,1076,10.75,0.5754716981132075
0.02,1014,21.75,0.6060606060606061
0.02,1014,90.0,0.5613207547169812
0.02,1014,32.5,0.5358649789029536
0.02,1014,74.5,0.5327102803738317
0.02,1014,41.0,0.5304347826086957
0.02,1014,26.25,0.58
0.02,1014,2.25,0.6529209621993127
0.02,1014,79.75,0.5070422535211268
0.02,1014,81.5,0.5305164319248826
0.02,1014,68.25,0.5207373271889401
0.02,1014,86.0,0.5441860465116279
0.02,1014,20.25,0.5977443609022557
0.02,1014,21.0,0.6
0.02,1014,78.25,0.5069767441860465
0.02,1014,33.25,0.5588235294117647
0.02,1014,60.5,0.536697247706422
0.02,1014,35.75,0.5481171548117155
0.02,1014,28.75,0.5587044534412956
0.02,1014,35.0,0.5504201680672269
0.02,1014,62.75,0.5324074074074074
0.02,1014,47.25,0.5201793721973094
0.02,1014,8.5,0.6357142857142857
0.02,1014,96.0,0.5048543689320388
0.02,1014,66.0,0.555045871559633
0.02,1014,76.0,0.5348837209302325
0.02,1014,10.75,0.6079136690647482
0.02,1014,29.5,0.5532786885245902
0.02,1014,85.25,0.5280373831775701
0.02,1014,84.5,0.5280373831775701
0.02,1014,4.75,0.5957446808510638
0.02,1014,80.5,0.5283018867924528
0.02,1014,69.0,0.5370370370370371
0.02,1014,93.0,0.5217391304347826
0.02,1014,41.75,0.5152838427947598
0.02,1014,59.75,0.5321100917431193
0.02,1014,100.0,0.4950980392156863
0.02,1014,25.5,0.53125
0.02,1014,76.75,0.5255813953488372
0.02,1014,40.25,0.5347826086956522
0.02,1014,52.0,0.53125
0.02,1014,75.25,0.5534883720930233
0.02,1014,89.25,0.5258215962441315
0.02,1014,62.0,0.5091743119266054
0.02,1014,11.75,0.6093189964157706
0.02,1014,9.25,0.5800711743772242
0.02,1014,5.5,0.6028368794326241
0.02,1014,6.25,0.6334519572953736
0.02,1014,72.0,0.5
0.02,1014,63.5,0.5668202764976958
0.02,1014,52.75,0.527027027027027
0.02,1014,65.0,0.5253456221198156
0.02,1014,83.75,0.5627906976744186
0.02,1014,1.5,0.6418918918918919
0.02,1014,97.75,0.5245098039215687
0.02,1014,67.5,0.5345622119815668
0.02,1014,30.25,0.5666666666666667
0.02,1014,58.25,0.518348623853211
0.02,1014,42.75,0.5263157894736842
0.02,1014,0.0,1.0
0.02,1014,50.5,0.53125
0.02,1014,12.5,0.6057347670250897
0.02,1014,48.75,0.5520361990950227
0.02,1014,55.0,0.555045871559633
0.02,1014,82.25,0.5211267605633803
0.02,1014,66.75,0.5570776255707762
0.02,1014,14.75,0.583941605839416
0.02,1014,95.25,0.5194174757281553
0.02,1014,61.25,0.5458715596330275
0.02,1014,16.25,0.6162361623616236
0.02,1014,46.5,0.52
0.02,1014,73.75,0.5488372093023256
0.02,1014,7.75,0.6107142857142858
0.02,1014,45.0,0.5374449339207048
0.02,1014,23.25,0.5752895752895753
0.02,1014,24.75,0.5703125
0.02,1014,77.5,0.5186915887850467
0.02,1014,38.75,0.5407725321888412
0.02,1014,88.25,0.5094339622641509
0.02,1014,45.75,0.5515695067264574
0.02,1014,64.25,0.5045871559633027
0.02,1014,55.75,0.573394495412844
0.02,1014,28.0,0.562753036437247
0.02,1014,31.75,0.5569620253164557
0.02,1014,72.75,0.5231481481481481
0.02,1014,0.75,0.6342281879194631
0.02,1014,43.5,0.5614035087719298
0.02,1014,13.25,0.6115107913669064
0.02,1014,70.5,0.5740740740740741
0.02,1014,90.75,0.539906103286385
0.02,1014,19.5,0.6044776119402985
0.02,1014,15.5,0.608058608058608
0.02,1014,31.0,0.542016806722689
0.02,1014,36.5,0.5504201680672269
0.02,1014,94.5,0.5048543689320388
0.02,1014,99.25,0.5294117647058824
0.02,1014,49.5,0.5630630630630631
0.02,1014,44.25,0.519650655021834
0.02,1014,98.5,0.5196078431372549
0.02,1014,57.25,0.5229357798165137
0.02,1014,34.0,0.5378151260504201
0.02,1014,87.5,0.5420560747663551
0.02,1014,71.25,0.5601851851851852
0.02,1014,37.25,0.5169491525423728
0.02,1014,10.0,0.5949820788530465
0.02,1014,93.75,0.5024154589371981
0.02,1014,27.25,0.572
0.02,1014,4.0,0.6262975778546713
0.02,1014,39.5,0.5431034482758621
0.02,1014,7.0,0.608540925266904
0.02,1014,38.0,0.5536480686695279
0.02,1014,48.0,0.536036036036036
0.02,1014,18.5,0.6119402985074627
0.02,1014,59.0,0.5321100917431193
0.02,1014,83.0,0.5514018691588785
0.02,1014,17.75,0.6022304832713755
0.02,1014,22.5,0.5868725868725869
0.02,1014,56.5,0.543778801843318
0.02,1014,97.0,0.5170731707317073
0.02,1014,53.5,0.5315315315315315
0.02,1014,69.75,0.5207373271889401
0.02,1014,92.25,0.5024154589371981
0.02,1014,3.0,0.6575342465753424
0.02,1014,24.0,0.5813953488372093
0.02,1014,91.5,0.5402843601895735
0.02,1014,17.0,0.5845588235294118
0.02,1014,86.75,0.5467289719626168
0.02,1014,54.25,0.5384615384615384
0.02,1014,79.0,0.5235849056603774
0.02,1014,51.25,0.5625
0.02,1014,14.0,0.6021505376344086
0.02,1084,18.75,0.6025641025641025
0.02,1084,77.75,0.5677655677655677
0.02,1084,90.5,0.5539033457249071
0.02,1084,28.25,0.5967213114754099
0.02,1084,64.5,0.5754385964912281
0.02,1084,35.5,0.5666666666666667
0.02,1084,22.75,0.5993485342019544
0.02,1084,2.0,0.5953079178885631
0.02,1084,69.25,0.5587188612099644
0.02,1084,70.5,0.5770609318996416
0.02,1084,59.0,0.5754385964912281
0.02,1084,74.5,0.579136690647482
0.02,1084,17.5,0.5828025477707006
0.02,1084,18.0,0.6077170418006431
0.02,1084,67.75,0.5836298932384342
0.02,1084,28.75,0.6065573770491803
0.02,1084,52.25,0.6013986013986014
0.02,1084,30.75,0.5728476821192053
0.02,1084,24.75,0.6091205211726385
0.02,1084,30.25,0.5907590759075908
0.02,1084,54.25,0.5859649122807018
0.02,1084,41.0,0.6169491525423729
0.02,1084,7.5,0.6385542168674698
0.02,1084,83.25,0.5608856088560885
0.02,1084,57.0,0.6
0.02,1084,65.75,0.5824561403508772
0.02,1084,9.5,0.6283987915407855
0.02,1084,25.5,0.6295081967213115
0.02,1084,73.75,0.5663082437275986
0.02,1084,92.5,0.5353159851301115
0.02,1084,73.25,0.564748201438849
0.02,1084,4.0,0.6126126126126126
0.02,1084,69.75,0.5878136200716846
0.02,1084,59.75,0.5909090909090909
0.02,1084,80.5,0.5641025641025641
0.02,1084,97.25,0.5827067669172933
0.02,1084,90.0,0.5762081784386617
0.02,1084,36.25,0.5785953177257525
0.02,1084,51.75,0.548951048951049
0.02,1084,86.5,0.5370370370370371
0.02,1084,22.25,0.5941558441558441
0.02,1084,66.5,0.5851063829787234
